IndID,Activity,Mode,Origin,Destination,DepartureTime
24309,Shop,Walk,1271,1324,16:00:00
24309,Home,Walk,1324,1355,17:00:00
110976,Work,Bike,1324,1282,07:45:00
110976,Home,Bike,1282,1324,17:30:00
8013,Work,Transit,1326,1231,05:00:00
8013,Other,Car,1231,1275,14:15:00
8013,Home,Car,1275,1326,15:15:00
31302,Work,Car,1025,218,06:30:00
31302,Other,Car,218,1220,09:15:00
31302,Other,Car,1220,714,14:50:00
31302,Shop,Car,714,689,15:50:00
31302,Home,Car,689,1025,17:15:00
92706,Other,Car,727,714,08:50:00
92706,Home,Car,714,727,10:05:00
92706,Shop,Car,727,668,10:45:00
92706,Home,Car,668,727,11:20:00
92706,Other,Car,727,728,14:25:00
92706,Home,Car,728,727,14:35:00
10197,Work,Transit,715,1309,08:20:00
10197,Shop,Transit,1309,1206,16:00:00
10197,Home,Transit,1206,715,18:10:00
1167,Shop,Car,724,253,09:15:00
1167,Shop,Car,253,242,12:00:00
1167,Home,Transit,242,724,13:50:00
48165,Work,Transit,732,1282,07:20:00
48165,Home,Transit,1282,732,17:50:00
89850,Work,Transit,537,1305,07:20:00
89850,Home,Transit,1305,537,17:00:00
124353,Work,Walk,539,733,07:16:00
124353,Home,Transit,733,539,15:00:00
67317,Shop,Car,1127,1114,14:00:00
67317,Home,Car,1114,1127,15:20:00
122463,Work,Transit,489,957,05:50:00
122463,Home,Transit,957,489,15:30:00
122463,Other,Walk,489,489,16:42:00
122463,Home,Walk,489,489,17:10:00
53247,Shop,Transit,525,43,10:00:00
53247,Home,Transit,43,525,11:22:00
53247,Other,Transit,525,1359,12:50:00
53247,Shop,Transit,1359,1195,14:45:00
53247,Home,Transit,1195,525,18:20:00
3960,Work,Transit,514,1339,07:00:00
3960,Home,Transit,1339,514,18:30:00
15300,Other,Car,485,517,08:45:00
15300,Home,Car,517,485,09:05:00
15300,Other,Transit,485,1281,13:45:00
15300,Home,Transit,1281,485,18:00:00
67254,Work,Car,516,792,06:30:00
67254,Home,Car,792,516,16:35:00
82101,Work,Bike,1169,1168,07:40:00
82101,Home,Bike,1168,1169,14:00:00
126579,Work,Transit,1171,1196,06:25:00
126579,Home,Transit,1196,1171,17:25:00
122631,Work,Transit,1177,1269,06:30:00
122631,Home,Transit,1269,1177,16:30:00
7656,Other,Car,735,767,07:00:00
7656,Work,Car,767,456,07:30:00
7656,Home,Car,456,735,16:30:00
110262,Work,Transit,572,478,06:40:00
110262,Home,Transit,478,572,18:15:00
17127,Work,Transit,1031,1023,07:15:00
17127,Other,Bike,1023,1023,12:30:00
17127,Shop,Walk,1023,1023,13:10:00
17127,Other,Transit,1023,335,13:20:00
17127,Other,Bike,335,1031,14:40:00
17127,Home,Bike,1031,1031,14:45:00
31134,Other,Car,1085,1053,07:20:00
31134,Work,Car,1053,1100,07:30:00
31134,Other,Car,1100,1053,16:30:00
31134,Home,Car,1053,1085,17:00:00
84180,Other,Car,437,437,07:30:00
84180,Work,Car,437,170,07:58:00
84180,Other,Car,170,437,15:15:00
84180,Home,Car,437,437,15:45:00
98733,Shop,Walk,441,444,11:30:00
98733,Other,Car,444,487,11:50:00
98733,Home,Car,487,441,15:30:00
9819,Other,Walk,676,676,08:30:00
9819,Home,Walk,676,676,08:40:00
9819,Other,Walk,676,676,11:40:00
9819,Home,Walk,676,676,11:50:00
103479,Other,Car,381,381,07:30:00
103479,Work,Car,381,249,07:52:00
103479,Shop,Car,249,407,16:48:00
103479,Home,Car,407,381,17:46:00
55872,Other,Car,375,375,08:00:00
55872,Work,Car,375,43,08:22:00
55872,Other,Car,43,403,16:00:00
55872,Home,Car,403,375,16:28:00
110724,Other,Bike,382,373,07:30:00
110724,Work,Bike,373,899,08:00:00
110724,Home,Bike,899,382,16:00:00
45351,Other,Walk,861,864,07:20:00
45351,Work,Transit,864,1219,08:00:00
45351,Shop,Transit,1219,861,16:00:00
45351,Home,Walk,861,861,17:15:00
82311,Work,Transit,849,189,07:59:00
82311,Other,Transit,189,121,16:29:00
82311,Shop,Walk,121,849,17:35:00
82311,Home,Walk,849,849,18:41:00
12024,Other,Car,851,894,08:00:00
12024,Work,Car,894,879,08:35:00
12024,Home,Car,879,851,17:35:00
118998,Work,Bike,857,926,05:30:00
118998,Other,Bike,926,857,14:30:00
118998,Shop,Car,857,849,19:00:00
118998,Home,Car,849,857,20:00:00
110787,Other,Car,303,301,08:00:00
110787,Work,Transit,301,669,08:07:00
110787,Home,Transit,669,303,16:00:00
83466,Other,Car,303,183,06:30:00
83466,Home,Car,183,303,17:00:00
45456,Shop,Car,348,849,13:15:00
45456,Home,Car,849,348,15:05:00
45456,Other,Car,348,354,18:00:00
45456,Home,Car,354,348,18:20:00
78405,Other,Walk,366,366,08:00:00
78405,Home,Walk,366,366,08:20:00
78405,Other,Car,366,1316,11:50:00
78405,Home,Car,1316,366,21:45:00
63726,Home,Bike,539,539,15:45:00
63726,Shop,Car,539,531,16:30:00
63726,Home,Transit,531,539,16:55:00
30840,Work,Transit,272,1204,06:55:00
30840,Other,Transit,1204,268,14:50:00
30840,Home,Car,268,272,16:05:00
62634,Other,Car,281,883,06:45:00
62634,Home,Car,883,281,18:30:00
79119,Other,Car,267,287,08:10:00
79119,Other,Car,287,975,08:30:00
79119,Home,Car,975,267,10:30:00
79119,Other,Car,267,668,12:00:00
79119,Other,Car,668,284,15:00:00
79119,Home,Car,284,267,15:35:00
47976,Other,Car,815,815,07:45:00
47976,Home,Car,815,815,08:10:00
103437,Work,Transit,815,957,07:15:00
103437,Home,Transit,957,815,15:40:00
110430,Other,Transit,714,1337,10:30:00
110430,Home,Transit,1337,714,16:15:00
105369,Other,Car,715,724,08:50:00
105369,Home,Car,724,715,13:42:00
88527,Other,Car,772,302,07:30:00
88527,Home,Car,302,772,14:00:00
116793,Shop,Car,722,689,10:15:00
116793,Home,Car,689,722,11:30:00
116793,Other,Car,722,730,12:15:00
116793,Home,Car,730,722,13:20:00
116793,Other,Car,722,730,16:30:00
116793,Home,Car,730,722,16:45:00
49488,Work,Bike,461,160,07:20:00
49488,Home,Bike,160,461,16:30:00
116562,Other,Car,540,991,06:15:00
116562,Work,Car,991,792,14:00:00
116562,Home,Car,792,540,17:00:00
34242,Other,Transit,1366,1301,11:35:00
34242,Home,Walk,1301,1366,14:00:00
72945,Other,Walk,1324,1269,09:45:00
72945,Home,Walk,1269,1324,10:30:00
72945,Other,Car,1324,3,11:00:00
72945,Home,Car,3,1324,12:00:00
128532,Work,Car,950,1219,09:10:00
128532,Home,Transit,1219,950,17:40:00
70824,Work,Transit,18,1228,07:45:00
70824,Other,Walk,1228,1278,13:55:00
70824,Shop,Walk,1278,15,15:20:00
70824,Home,Transit,15,18,16:35:00
121413,Work,Transit,233,925,07:30:00
121413,Home,Transit,925,233,16:30:00
95793,Work,Transit,719,1226,08:00:00
95793,Home,Transit,1226,719,16:30:00
55473,Other,Car,1171,923,07:05:00
55473,Work,Transit,923,1309,07:15:00
55473,Other,Walk,1309,1309,11:30:00
55473,Work,Walk,1309,1309,12:15:00
55473,Home,Transit,1309,1171,16:40:00
72609,Work,Car,301,242,09:27:00
72609,Home,Car,242,301,19:07:00
59988,Work,Walk,1286,1329,08:00:00
59988,Home,Walk,1329,1286,17:30:00
54927,Work,Transit,442,62,06:40:00
54927,Home,Transit,62,442,16:30:00
17946,Other,Car,247,242,08:30:00
17946,Home,Car,242,247,09:50:00
17946,Other,Car,247,369,13:10:00
17946,Home,Car,369,247,15:00:00
97410,Work,Car,232,953,06:40:00
97410,Home,Car,953,232,12:03:00
81009,Other,Transit,391,1195,06:10:00
81009,Other,Walk,1195,1278,17:00:00
81009,Home,Transit,1278,391,20:30:00
27753,Other,Car,918,910,07:45:00
27753,Work,Car,910,1366,07:55:00
27753,Home,Car,1366,918,11:20:00
27753,Other,Car,918,910,14:00:00
27753,Home,Car,910,918,14:10:00
19437,Other,Car,736,997,10:00:00
19437,Home,Car,997,736,14:15:00
66519,Other,Transit,153,1224,07:50:00
66519,Home,Transit,1224,153,17:00:00
120426,Work,Transit,987,1194,06:40:00
120426,Home,Transit,1194,987,15:46:00
120426,Other,Bike,987,992,18:00:00
120426,Home,Bike,992,987,19:30:00
126054,Other,Transit,1002,1319,07:47:00
126054,Other,Transit,1319,1235,16:10:00
126054,Home,Transit,1235,1002,18:46:00
95625,Work,Car,551,558,07:34:00
95625,Other,Car,558,558,11:14:00
95625,Home,Car,558,551,16:28:00
95625,Shop,Car,551,548,18:16:00
95625,Home,Car,548,551,19:37:00
42495,Other,Transit,737,760,07:20:00
42495,Work,Transit,760,942,08:05:00
42495,Home,Transit,942,737,16:00:00
100434,Work,Car,907,1366,14:30:00
100434,Home,Car,1366,907,22:35:00
111690,Work,Transit,272,1219,07:30:00
111690,Home,Transit,1219,272,16:30:00
54318,Work,Car,265,285,07:00:00
54318,Home,Car,285,265,17:30:00
118809,Other,Transit,311,1219,09:45:00
118809,Home,Transit,1219,311,11:30:00
74730,Work,Transit,732,1333,08:00:00
74730,Other,Walk,1333,1336,09:50:00
74730,Home,Transit,1336,732,11:45:00
46044,Work,Car,417,170,05:50:00
46044,Other,Car,170,170,07:50:00
46044,Home,Transit,170,417,14:55:00
98250,Work,Car,1169,1226,06:20:00
98250,Other,Transit,1226,1187,15:20:00
98250,Home,Car,1187,1169,18:45:00
54150,Work,Car,310,899,08:00:00
54150,Home,Car,899,310,18:30:00
73449,Other,Car,83,1339,08:05:00
73449,Home,Car,1339,83,08:45:00
34893,Work,Car,1057,1092,06:15:00
34893,Home,Car,1092,1057,16:10:00
69753,Work,Car,465,771,06:17:00
69753,Home,Car,771,465,12:00:00
72546,Shop,Car,591,548,08:50:00
72546,Shop,Car,548,591,09:40:00
72546,Other,Transit,591,1291,11:00:00
72546,Home,Transit,1291,591,14:50:00
123471,Work,Transit,525,191,06:15:00
123471,Home,Transit,191,525,15:45:00
100791,Work,Car,435,1208,06:30:00
100791,Home,Car,1208,435,16:00:00
34410,Work,Car,470,1323,06:50:00
34410,Home,Car,1323,470,14:30:00
59589,Work,Transit,858,1295,06:30:00
59589,Home,Transit,1295,858,16:05:00
61878,Work,Bike,15,1336,06:30:00
61878,Home,Bike,1336,15,17:00:00
59757,Work,Car,434,113,06:30:00
59757,Other,Car,113,438,11:30:00
59757,Home,Car,438,434,13:00:00
16896,Work,Car,751,668,09:25:00
16896,Home,Car,668,751,20:20:00
46170,Work,Car,330,351,08:00:00
46170,Other,Car,351,353,10:00:00
46170,Home,Car,353,330,13:00:00
46170,Other,Bike,330,354,14:00:00
46170,Home,Bike,354,330,15:10:00
121518,Other,Transit,476,953,07:20:00
121518,Home,Transit,953,476,16:30:00
46254,Work,Car,428,775,07:30:00
46254,Home,Car,775,428,14:00:00
59694,Work,Transit,332,1370,07:40:00
59694,Home,Transit,1370,332,17:30:00
66330,Work,Car,815,803,08:00:00
66330,Home,Car,803,815,16:30:00
57993,Work,Car,738,1339,07:15:00
57993,Home,Car,1339,738,16:00:00
18618,Work,Car,717,87,06:45:00
18618,Shop,Car,87,668,16:15:00
18618,Home,Car,668,717,17:50:00
115911,Other,Car,447,458,17:15:00
115911,Home,Car,458,447,19:00:00
101295,Work,Car,765,898,06:35:00
101295,Home,Car,898,765,15:40:00
101295,Shop,Car,765,735,17:10:00
101295,Home,Car,735,765,18:30:00
18429,Shop,Car,852,849,10:40:00
18429,Home,Car,849,852,11:35:00
121581,Other,Car,422,422,08:00:00
121581,Work,Car,422,732,08:06:00
121581,Other,Car,732,714,10:58:00
121581,Work,Car,714,732,11:58:00
121581,Shop,Car,732,414,17:42:00
121581,Home,Car,414,422,18:33:00
18366,Shop,Walk,428,430,13:00:00
18366,Home,Walk,430,428,13:40:00
56565,Work,Bike,894,1224,06:50:00
56565,Home,Bike,1224,894,17:30:00
44406,Shop,Car,910,909,16:30:00
44406,Home,Car,909,910,16:55:00
54612,Other,Car,148,0,05:45:00
54612,Home,Transit,0,148,07:15:00
54612,Other,Transit,148,0,14:00:00
54612,Home,Car,0,148,15:20:00
55011,Work,Transit,960,1369,08:30:00
55011,Home,Transit,1369,960,12:10:00
55011,Work,Car,960,64,13:45:00
55011,Home,Car,64,960,18:00:00
3183,Other,Walk,1243,1369,08:10:00
3183,Work,Transit,1369,1296,08:25:00
3183,Other,Walk,1296,1334,12:10:00
3183,Work,Walk,1334,1296,13:20:00
3183,Other,Transit,1296,1369,15:55:00
3183,Home,Walk,1369,1243,16:35:00
3183,Shop,Walk,1243,1243,18:00:00
3183,Home,Walk,1243,1243,18:45:00
59463,Work,Transit,1366,1206,08:15:00
59463,Other,Walk,1206,1282,18:50:00
59463,Home,Transit,1282,1366,21:00:00
18912,Other,Car,535,537,07:55:00
18912,Home,Car,537,535,09:00:00
18912,Shop,Car,535,531,12:00:00
18912,Home,Car,531,535,13:00:00
96486,Other,Walk,51,51,07:30:00
96486,Work,Transit,51,1192,07:45:00
96486,Home,Transit,1192,51,17:15:00
82731,Shop,Walk,1252,1369,11:00:00
82731,Home,Walk,1369,1252,11:45:00
82731,Work,Bike,1252,399,14:30:00
82731,Home,Bike,399,1252,21:15:00
72294,Work,Car,810,441,06:03:00
72294,Other,Car,441,460,10:50:00
72294,Work,Car,460,441,12:03:00
72294,Other,Car,441,802,13:47:00
72294,Home,Car,802,810,14:42:00
40689,Other,Transit,290,1286,10:00:00
40689,Home,Transit,1286,290,13:30:00
80589,Other,Transit,915,989,09:05:00
80589,Home,Transit,989,915,16:10:00
26157,Shop,Car,558,572,06:55:00
26157,Work,Transit,572,172,07:20:00
26157,Home,Transit,172,558,17:15:00
26115,Shop,Car,558,548,12:05:00
26115,Home,Car,548,558,13:10:00
60324,Other,Transit,33,25,19:30:00
60324,Home,Transit,25,33,22:30:00
96402,Work,Bike,491,450,08:30:00
96402,Home,Bike,450,491,18:00:00
95562,Other,Car,292,260,06:30:00
95562,Work,Car,260,658,07:15:00
95562,Other,Car,658,260,15:30:00
95562,Home,Car,260,292,16:15:00
15783,Work,Transit,661,1225,07:00:00
15783,Home,Transit,1225,661,18:00:00
15783,Shop,Car,661,669,19:00:00
15783,Home,Car,669,661,19:45:00
71916,Work,Transit,235,1219,07:40:00
71916,Home,Transit,1219,235,16:40:00
41172,Shop,Car,247,754,11:00:00
41172,Home,Car,754,247,12:08:00
76032,Other,Bike,584,560,12:45:00
76032,Home,Transit,560,584,13:55:00
75675,Other,Car,594,598,07:15:00
75675,Work,Transit,598,936,09:15:00
75675,Home,Transit,936,594,17:00:00
75675,Shop,Car,594,594,18:30:00
75675,Home,Car,594,594,18:55:00
88044,Work,Transit,66,925,08:25:00
88044,Home,Transit,925,66,17:30:00
112887,Other,Car,685,657,09:30:00
112887,Home,Car,657,685,11:05:00
112887,Shop,Car,685,668,12:20:00
112887,Home,Car,668,685,14:00:00
55935,Other,Transit,864,957,09:10:00
55935,Home,Transit,957,864,13:30:00
95835,Other,Transit,323,1339,08:30:00
95835,Shop,Transit,1339,1203,13:30:00
95835,Home,Transit,1203,323,15:00:00
59148,Work,Transit,85,1278,07:30:00
59148,Home,Transit,1278,85,18:00:00
75654,Shop,Car,416,67,12:30:00
75654,Other,Car,67,21,13:40:00
75654,Home,Car,21,416,16:30:00
16119,Work,Car,716,729,08:20:00
16119,Other,Transit,729,310,10:00:00
16119,Work,Transit,310,729,11:30:00
16119,Other,Transit,729,723,14:20:00
16119,Home,Transit,723,716,15:30:00
70656,Work,Bike,28,9,07:50:00
70656,Home,Bike,9,28,16:00:00
5430,Other,Walk,387,387,13:30:00
5430,Home,Walk,387,387,14:20:00
121329,Shop,Transit,476,590,10:15:00
121329,Home,Transit,590,476,10:57:00
54171,Other,Car,472,464,07:45:00
54171,Home,Car,464,472,15:55:00
54171,Other,Car,472,462,17:15:00
54171,Home,Car,462,472,17:38:00
54171,Other,Car,472,462,20:15:00
54171,Home,Car,462,472,20:32:00
59946,Work,Car,403,1208,07:30:00
59946,Shop,Car,1208,1284,16:30:00
59946,Home,Car,1284,403,17:00:00
495,Other,Bike,716,719,14:00:00
495,Home,Bike,719,716,17:30:00
34956,Shop,Car,344,365,08:15:00
34956,Home,Car,365,344,09:15:00
97368,Work,Car,911,1298,07:25:00
97368,Other,Car,1298,971,11:55:00
97368,Home,Car,971,911,13:45:00
46065,Work,Transit,899,1196,05:40:00
46065,Other,Transit,1196,898,14:24:00
46065,Home,Walk,898,899,15:40:00
46065,Other,Walk,899,905,18:30:00
46065,Home,Walk,905,899,18:45:00
5220,Work,Car,257,754,13:15:00
5220,Home,Car,754,257,20:20:00
74121,Shop,Car,672,43,09:30:00
74121,Work,Car,43,1253,10:20:00
74121,Home,Car,1253,672,16:00:00
74121,Other,Walk,672,672,19:00:00
74121,Home,Walk,672,672,22:00:00
49215,Other,Car,652,733,11:45:00
49215,Home,Car,733,652,14:37:00
102471,Work,Transit,30,925,07:20:00
102471,Other,Transit,925,1369,17:00:00
102471,Home,Transit,1369,30,20:00:00
46296,Work,Car,448,1299,05:45:00
46296,Other,Car,1299,1227,07:00:00
46296,Home,Car,1227,448,14:45:00
65805,Work,Transit,407,926,10:00:00
65805,Home,Transit,926,407,18:00:00
33717,Other,Car,703,727,13:30:00
33717,Home,Car,727,703,15:00:00
33717,Other,Car,703,727,15:50:00
33717,Home,Car,727,703,17:00:00
33717,Home,Car,703,703,19:35:00
15678,Other,Transit,566,565,07:15:00
15678,Home,Transit,565,566,16:30:00
15678,Other,Car,566,565,18:30:00
15678,Home,Car,565,566,18:50:00
68010,Work,Car,403,901,07:15:00
68010,Home,Car,901,403,17:45:00
116520,Work,Car,1015,991,08:10:00
116520,Other,Walk,991,1226,11:00:00
116520,Home,Car,1226,1015,17:00:00
40353,Other,Transit,896,975,08:20:00
40353,Home,Transit,975,896,12:15:00
72525,Work,Car,248,88,09:15:00
72525,Home,Car,88,248,17:30:00
100371,Work,Car,745,60,09:00:00
100371,Home,Car,60,745,15:30:00
35250,Work,Transit,283,1231,08:45:00
35250,Shop,Transit,1231,1336,17:30:00
35250,Home,Transit,1336,283,19:00:00
118221,Work,Transit,630,1232,07:00:00
118221,Home,Transit,1232,630,16:30:00
26241,Work,Car,209,1240,08:10:00
26241,Home,Car,1240,209,18:00:00
16686,Work,Car,867,797,05:45:00
16686,Home,Car,797,867,16:00:00
99804,Work,Car,290,906,07:20:00
99804,Shop,Car,906,265,16:30:00
99804,Home,Car,265,290,17:45:00
43986,Work,Car,388,391,07:00:00
43986,Home,Car,391,388,14:00:00
102051,Work,Car,275,689,07:45:00
102051,Home,Car,689,275,17:15:00
46695,Work,Car,323,836,07:00:00
46695,Home,Car,836,323,17:00:00
59967,Other,Car,1019,89,07:30:00
59967,Other,Car,89,1006,16:30:00
59967,Home,Car,1006,1019,18:15:00
18597,Other,Car,1172,1164,08:30:00
18597,Home,Car,1164,1172,13:10:00
18597,Other,Car,1172,170,16:10:00
18597,Home,Car,170,1172,20:25:00
16791,Other,Bike,421,423,10:30:00
16791,Home,Bike,423,421,13:30:00
4233,Shop,Transit,543,590,10:00:00
4233,Home,Transit,590,543,11:00:00
82668,Work,Transit,62,1223,07:30:00
82668,Home,Transit,1223,62,18:00:00
66540,Work,Car,824,773,07:30:00
66540,Other,Car,773,19,16:30:00
66540,Home,Car,19,824,18:30:00
95751,Other,Car,538,538,07:55:00
95751,Work,Car,538,231,08:10:00
95751,Shop,Car,231,456,16:45:00
95751,Home,Car,456,538,17:30:00
75507,Work,Transit,437,95,06:15:00
75507,Home,Transit,95,437,15:45:00
101610,Other,Walk,945,945,08:00:00
101610,Work,Transit,945,1192,08:20:00
101610,Home,Transit,1192,945,16:30:00
72798,Work,Transit,867,1208,07:00:00
72798,Home,Transit,1208,867,16:30:00
80400,Work,Car,1215,926,06:45:00
80400,Home,Car,926,1215,12:00:00
116541,Other,Car,923,1075,09:30:00
116541,Home,Car,1075,923,14:00:00
15909,Work,Transit,772,899,06:20:00
15909,Home,Transit,899,772,16:00:00
32646,Work,Transit,1257,183,07:39:00
32646,Home,Transit,183,1257,14:39:00
42180,Work,Transit,457,1249,06:29:00
42180,Home,Transit,1249,457,15:10:00
20865,Work,Car,1114,172,06:55:00
20865,Home,Car,172,1114,16:30:00
16098,Work,Car,1080,1092,07:30:00
16098,Other,Car,1092,1054,11:50:00
16098,Work,Car,1054,1092,12:45:00
16098,Home,Car,1092,1080,16:45:00
16098,Other,Car,1080,1061,17:30:00
16098,Home,Car,1061,1080,20:10:00
5073,Work,Car,1309,1219,08:30:00
5073,Home,Car,1219,1309,16:30:00
5073,Other,Car,1309,2,17:50:00
5073,Home,Car,2,1309,20:45:00
71034,Other,Car,748,745,19:30:00
71034,Home,Car,745,748,21:05:00
34473,Other,Walk,535,535,08:52:00
34473,Home,Walk,535,535,13:15:00
105180,Work,Transit,583,1305,06:50:00
105180,Home,Transit,1305,583,17:00:00
60786,Other,Walk,954,939,08:50:00
60786,Home,Walk,939,954,11:30:00
60786,Shop,Car,954,44,13:45:00
60786,Home,Car,44,954,15:47:00
59274,Other,Car,18,939,06:30:00
59274,Work,Car,939,451,08:30:00
59274,Other,Car,451,1309,15:55:00
59274,Shop,Transit,1309,44,16:30:00
59274,Home,Transit,44,18,16:53:00
107700,Work,Bike,686,703,07:00:00
107700,Home,Bike,703,686,15:10:00
73008,Work,Transit,331,1310,07:20:00
73008,Home,Transit,1310,331,15:45:00
46023,Work,Transit,204,1357,08:00:00
46023,Home,Transit,1357,204,16:00:00
33801,Work,Car,942,1133,06:50:00
33801,Shop,Car,1133,735,15:15:00
33801,Home,Car,735,942,16:30:00
70740,Other,Car,335,350,07:30:00
70740,Other,Car,350,548,08:00:00
70740,Other,Car,548,350,15:22:00
70740,Home,Car,350,335,16:23:00
100854,Work,Bike,1319,1205,09:15:00
100854,Home,Bike,1205,1319,19:30:00
60849,Other,Walk,1015,284,08:10:00
60849,Other,Car,284,1003,15:25:00
60849,Home,Car,1003,1015,16:10:00
33654,Work,Transit,910,80,06:20:00
33654,Home,Transit,80,910,16:10:00
67821,Work,Car,900,170,08:30:00
67821,Home,Car,170,900,17:15:00
71097,Other,Car,1061,1092,08:20:00
71097,Home,Car,1092,1061,14:10:00
97998,Work,Bike,851,1343,08:10:00
97998,Home,Bike,1343,851,17:33:00
60114,Shop,Car,297,301,08:00:00
60114,Home,Car,301,297,10:05:00
74520,Work,Car,366,1222,09:45:00
74520,Home,Car,1222,366,14:30:00
118452,Work,Transit,591,1321,07:20:00
118452,Home,Transit,1321,591,16:25:00
98355,Work,Transit,875,1354,07:15:00
98355,Home,Transit,1354,875,17:30:00
122127,Work,Walk,1215,1204,08:10:00
122127,Home,Walk,1204,1215,17:45:00
122127,Other,Walk,1215,1220,19:45:00
122127,Home,Walk,1220,1215,21:30:00
70467,Other,Transit,900,1286,07:37:00
70467,Other,Walk,1286,971,11:25:00
70467,Home,Transit,971,900,13:30:00
19458,Other,Walk,911,911,07:45:00
19458,Work,Bike,911,1342,08:00:00
19458,Home,Bike,1342,911,17:10:00
46821,Work,Car,785,775,07:13:00
46821,Home,Car,775,785,16:50:00
4590,Work,Transit,39,1268,08:00:00
4590,Shop,Transit,1268,15,16:30:00
4590,Home,Transit,15,39,17:20:00
55221,Other,Bike,1316,1318,08:00:00
55221,Work,Bike,1318,1260,08:20:00
55221,Home,Bike,1260,1316,12:00:00
38148,Work,Transit,499,1369,07:05:00
38148,Home,Transit,1369,499,16:00:00
81093,Work,Transit,905,197,07:20:00
81093,Home,Transit,197,905,15:45:00
121497,Other,Car,376,404,07:25:00
121497,Work,Transit,404,957,07:50:00
121497,Home,Transit,957,376,16:40:00
95205,Work,Car,47,54,07:30:00
95205,Other,Car,54,1202,11:15:00
95205,Work,Car,1202,54,12:30:00
95205,Home,Car,54,47,17:50:00
60870,Other,Car,855,366,10:10:00
60870,Shop,Car,366,855,16:00:00
60870,Home,Car,855,855,16:30:00
83046,Other,Transit,424,430,07:40:00
83046,Work,Transit,430,900,08:10:00
83046,Home,Transit,900,424,17:30:00
102219,Other,Walk,886,859,06:45:00
102219,Work,Transit,859,925,07:20:00
102219,Other,Transit,925,859,15:00:00
102219,Home,Walk,859,886,16:05:00
54129,Other,Transit,1235,1297,08:00:00
54129,Work,Transit,1297,1206,08:25:00
54129,Home,Transit,1206,1235,17:20:00
34284,Shop,Walk,590,548,13:00:00
34284,Home,Walk,548,590,14:00:00
44427,Work,Bike,737,89,08:30:00
44427,Home,Bike,89,737,19:00:00
101778,Work,Bike,172,1374,06:45:00
101778,Home,Bike,1374,172,15:05:00
101778,Other,Walk,172,172,15:30:00
101778,Home,Walk,172,172,16:00:00
46653,Shop,Transit,416,414,10:15:00
46653,Home,Transit,414,416,11:40:00
107175,Work,Car,276,1309,05:30:00
107175,Other,Car,1309,975,09:30:00
107175,Home,Car,975,276,15:30:00
19500,Shop,Car,1008,994,11:30:00
19500,Home,Car,994,1008,12:10:00
19500,Other,Car,1008,1005,15:00:00
19500,Home,Car,1005,1008,15:25:00
